Datetime,Open,High,Low,Close,Adj Close,Volume
2021-08-07 00:00:00+00:00,342.1344909667969,345.6262512207031,340.5938415527344,345.6262512207031,345.6262512207031,0
2021-08-07 01:00:00+00:00,345.9100036621094,347.4056091308594,344.0345153808594,347.34429931640625,347.34429931640625,35083136
2021-08-07 02:00:00+00:00,347.0633850097656,349.86676025390625,345.8904724121094,349.6141357421875,349.6141357421875,63013248
2021-08-07 03:00:00+00:00,349.7276611328125,350.92572021484375,347.4300231933594,350.6373596191406,350.6373596191406,51671168
2021-08-07 04:00:00+00:00,350.28387451171875,353.32171630859375,349.47503662109375,349.47503662109375,349.47503662109375,37686400
2021-08-07 05:00:00+00:00,349.5558166503906,351.4892883300781,349.5558166503906,350.4549255371094,350.4549255371094,14825216
2021-08-07 06:00:00+00:00,350.3429260253906,351.0445861816406,347.0644226074219,348.0409851074219,348.0409851074219,0
2021-08-07 07:00:00+00:00,347.7551574707031,349.2899475097656,346.7596740722656,348.24298095703125,348.24298095703125,13380352
2021-08-07 08:00:00+00:00,347.9626159667969,349.8759460449219,347.1369323730469,349.8759460449219,349.8759460449219,13145088
2021-08-07 09:00:00+00:00,349.6786193847656,356.0704040527344,349.1282958984375,354.3222961425781,354.3222961425781,75771520
2021-08-07 10:00:00+00:00,354.1371154785156,357.389892578125,353.99871826171875,355.0378723144531,355.0378723144531,27709440
2021-08-07 11:00:00+00:00,355.2715148925781,356.7575378417969,353.1907043457031,356.7575378417969,356.7575378417969,24632448
2021-08-07 12:00:00+00:00,356.51287841796875,359.7502136230469,350.9626159667969,351.8867492675781,351.8867492675781,40931328
2021-08-07 13:00:00+00:00,352.0303955078125,354.1097106933594,348.8486022949219,350.5632019042969,350.5632019042969,16904832
2021-08-07 14:00:00+00:00,351.0720520019531,353.6758728027344,350.883544921875,352.7531433105469,352.7531433105469,7800576
2021-08-07 15:00:00+00:00,352.1310119628906,355.05242919921875,351.8939208984375,352.0933532714844,352.0933532714844,0
2021-08-07 16:00:00+00:00,351.9369201660156,352.2706298828125,346.2392883300781,352.1432800292969,352.1432800292969,0
2021-08-07 17:00:00+00:00,350.9747009277344,351.50439453125,347.99517822265625,349.0748291015625,349.0748291015625,0
2021-08-07 18:00:00+00:00,348.69195556640625,351.18316650390625,348.05426025390625,350.5474548339844,350.5474548339844,0
2021-08-07 19:00:00+00:00,350.46630859375,351.5902099609375,349.6128845214844,351.5902099609375,351.5902099609375,0
2021-08-07 20:00:00+00:00,351.706787109375,353.0354919433594,350.5047912597656,352.6595764160156,352.6595764160156,0
2021-08-07 21:00:00+00:00,352.60089111328125,354.72296142578125,350.3570861816406,350.3570861816406,350.3570861816406,4214912
2021-08-07 22:00:00+00:00,350.237548828125,353.54541015625,350.237548828125,352.26251220703125,352.26251220703125,0
2021-08-08 00:00:00+00:00,355.66937255859375,358.136474609375,354.3068542480469,356.4178771972656,356.4178771972656,15247744
2021-08-08 01:00:00+00:00,356.1542663574219,356.1542663574219,349.4923400878906,350.2793273925781,350.2793273925781,0
2021-08-08 02:00:00+00:00,349.87835693359375,350.4869384765625,348.44049072265625,349.4120178222656,349.4120178222656,0
2021-08-08 03:00:00+00:00,349.29571533203125,354.01513671875,349.29571533203125,353.47119140625,353.47119140625,0
